ANSWER,HEADER,QUESTION,micro avg,macro avg,weighted avg,eval_loss,epoch,train_loss
"{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 816}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 119}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1048}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1983}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1983}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1983}",1.933966040611267,0,2.2372918128967285
"{'precision': 0.91, 'recall': 0.11151960784313726, 'f1-score': 0.19868995633187775, 'support': 816}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 119}","{'precision': 0.6935483870967742, 'recall': 0.24618320610687022, 'f1-score': 0.3633802816901408, 'support': 1048}","{'precision': 0.739406779661017, 'recall': 0.17599596570852244, 'f1-score': 0.2843177189409368, 'support': 1983}","{'precision': 0.5345161290322581, 'recall': 0.11923427131666915, 'f1-score': 0.18735674600733954, 'support': 1983}","{'precision': 0.7409978364485221, 'recall': 0.17599596570852244, 'f1-score': 0.2738041046788098, 'support': 1983}",1.4859508275985718,1,1.7449849843978882
"{'precision': 0.7162162162162162, 'recall': 0.7144607843137255, 'f1-score': 0.7153374233128835, 'support': 816}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 119}","{'precision': 0.7662337662337663, 'recall': 0.7318702290076335, 'f1-score': 0.7486578818936066, 'support': 1048}","{'precision': 0.743801652892562, 'recall': 0.680786686838124, 'f1-score': 0.7109004739336492, 'support': 1983}","{'precision': 0.4941499941499942, 'recall': 0.4821103377737863, 'f1-score': 0.48799843506883, 'support': 1983}","{'precision': 0.69966990390591, 'recall': 0.680786686838124, 'f1-score': 0.6900195651274901, 'support': 1983}",1.0360699892044067,2,1.231384038925171
"{'precision': 0.7846763540290621, 'recall': 0.7279411764705882, 'f1-score': 0.7552447552447552, 'support': 816}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 119}","{'precision': 0.7600700525394045, 'recall': 0.8282442748091603, 'f1-score': 0.7926940639269406, 'support': 1048}","{'precision': 0.7698788836229594, 'recall': 0.7372667675239536, 'f1-score': 0.753219989696033, 'support': 1983}","{'precision': 0.5149154688561556, 'recall': 0.5187284837599161, 'f1-score': 0.5159796063905653, 'support': 1983}","{'precision': 0.7245836207508878, 'recall': 0.7372667675239536, 'f1-score': 0.7297141196546414, 'support': 1983}",0.6178945899009705,3,0.9907317757606506
"{'precision': 0.7854500616522812, 'recall': 0.7806372549019608, 'f1-score': 0.7830362630608482, 'support': 816}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 119}","{'precision': 0.7959558823529411, 'recall': 0.8263358778625954, 'f1-score': 0.8108614232209739, 'support': 1048}","{'precision': 0.7914691943127962, 'recall': 0.7579425113464447, 'f1-score': 0.7743431221020093, 'support': 1983}","{'precision': 0.5271353146684074, 'recall': 0.5356577109215187, 'f1-score': 0.5312992287606074, 'support': 1983}","{'precision': 0.7438673802391041, 'recall': 0.7579425113464447, 'f1-score': 0.7507515694368293, 'support': 1983}",1.1201196908950806,4,0.7299789190292358
"{'precision': 0.8199233716475096, 'recall': 0.7867647058823529, 'f1-score': 0.8030018761726078, 'support': 816}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 119}","{'precision': 0.843098311817279, 'recall': 0.8101145038167938, 'f1-score': 0.8262773722627736, 'support': 1048}","{'precision': 0.8329608938547486, 'recall': 0.7518910741301059, 'f1-score': 0.7903525046382189, 'support': 1983}","{'precision': 0.5543405611549296, 'recall': 0.5322930698997156, 'f1-score': 0.5430930828117938, 'support': 1983}","{'precision': 0.7829674745581827, 'recall': 0.7518910741301059, 'f1-score': 0.7671145824953277, 'support': 1983}",1.234915852546692,5,0.5789095163345337
"{'precision': 0.7965260545905707, 'recall': 0.7867647058823529, 'f1-score': 0.7916152897657213, 'support': 816}","{'precision': 0.8888888888888888, 'recall': 0.06722689075630252, 'f1-score': 0.125, 'support': 119}","{'precision': 0.8505050505050505, 'recall': 0.8034351145038168, 'f1-score': 0.8263002944062806, 'support': 1048}","{'precision': 0.8265927977839335, 'recall': 0.7523953605648008, 'f1-score': 0.7877507919746567, 'support': 1983}","{'precision': 0.8453066646615034, 'recall': 0.5524755703808241, 'f1-score': 0.5809718613906673, 'support': 1983}","{'precision': 0.8305962336121919, 'recall': 0.7523953605648008, 'f1-score': 0.7699424029181092, 'support': 1983}",0.6794504523277283,6,0.6170415878295898
"{'precision': 0.8239074550128535, 'recall': 0.7855392156862745, 'f1-score': 0.8042659974905896, 'support': 816}","{'precision': 0.8260869565217391, 'recall': 0.15966386554621848, 'f1-score': 0.2676056338028169, 'support': 119}","{'precision': 0.864185110663984, 'recall': 0.8196564885496184, 'f1-score': 0.841332027424094, 'support': 1048}","{'precision': 0.8462395543175487, 'recall': 0.7660110943015633, 'f1-score': 0.8041291688724191, 'support': 1983}","{'precision': 0.8380598407328588, 'recall': 0.5882865232607037, 'f1-score': 0.6377345529058335, 'support': 1983}","{'precision': 0.8453246732690018, 'recall': 0.7660110943015633, 'f1-score': 0.7916500701539622, 'support': 1983}",0.6500484943389893,7,0.5850644707679749
"{'precision': 0.7985347985347986, 'recall': 0.8014705882352942, 'f1-score': 0.8, 'support': 816}","{'precision': 0.9230769230769231, 'recall': 0.20168067226890757, 'f1-score': 0.3310344827586207, 'support': 119}","{'precision': 0.8656410256410256, 'recall': 0.8053435114503816, 'f1-score': 0.8344043499752843, 'support': 1048}","{'precision': 0.8362637362637363, 'recall': 0.767523953605648, 'f1-score': 0.8004207204838284, 'support': 1983}","{'precision': 0.8624175824175824, 'recall': 0.6028315906515278, 'f1-score': 0.6551462775779684, 'support': 1983}","{'precision': 0.8414736985992659, 'recall': 0.767523953605648, 'f1-score': 0.790039769148953, 'support': 1983}",0.4616159200668335,8,0.35412105917930603
"{'precision': 0.864516129032258, 'recall': 0.6568627450980392, 'f1-score': 0.7465181058495821, 'support': 816}","{'precision': 0.6530612244897959, 'recall': 0.2689075630252101, 'f1-score': 0.38095238095238093, 'support': 119}","{'precision': 0.857286432160804, 'recall': 0.8139312977099237, 'f1-score': 0.8350465002447381, 'support': 1048}","{'precision': 0.8539663461538461, 'recall': 0.7165910237014624, 'f1-score': 0.779270633397313, 'support': 1983}","{'precision': 0.7916212618942859, 'recall': 0.5799005352777243, 'f1-score': 0.6541723290155671, 'support': 1983}","{'precision': 0.8480058637968385, 'recall': 0.7165910237014624, 'f1-score': 0.7713670398200091, 'support': 1983}",1.1258206367492676,9,0.40247735381126404
